date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
11.12.2012	11:29:05	-0.77	18.36	57.04	15.93	48.72	61.17	209.61	114.23	48.45	0.43	5.28	0.00	54.16	93.97	21.08	19.28	5.6877335412
11.12.2012	11:29:09	-0.77	18.65	56.41	15.87	47.82	59.96	205.41	111.94	46.98	0.45	5.38	0.00	52.80	94.07	21.06	19.31	5.7505444848
11.12.2012	11:29:12	-0.77	18.65	56.35	15.83	47.24	59.62	203.76	111.37	46.31	0.45	5.47	0.00	52.23	94.13	21.10	19.47	6.0844788301
11.12.2012	11:29:15	-0.77	18.58	56.33	15.70	47.49	59.86	202.86	110.94	46.00	0.55	5.49	0.00	52.04	93.94	21.08	19.37	6.0554888798
11.12.2012	11:29:18	-0.77	18.70	56.84	15.71	47.61	59.26	204.67	111.01	46.08	0.41	5.67	0.00	52.16	93.98	21.09	19.47	5.5896209927
11.12.2012	11:29:20	-0.77	18.47	56.50	15.68	46.73	59.67	203.83	111.12	46.09	0.41	5.57	0.00	52.07	94.13	21.08	19.40	5.8673327608
11.12.2012	11:29:23	-0.78	18.48	56.42	15.62	46.95	59.77	201.62	111.40	45.59	0.56	5.56	0.00	51.71	93.88	21.03	19.66	7.1784054929
11.12.2012	11:29:26	-0.76	18.58	56.06	15.38	46.88	58.90	201.95	111.54	45.99	0.42	5.43	0.00	51.84	94.07	21.13	19.73	7.2087626442
11.12.2012	11:29:29	-0.76	18.70	55.98	15.21	45.98	58.01	200.33	109.37	44.89	0.34	5.66	0.00	50.89	93.80	21.04	19.81	6.1869830042
11.12.2012	11:29:32	-0.75	18.55	55.49	15.25	45.03	58.15	199.80	108.84	44.94	0.28	5.56	0.00	50.78	93.92	21.10	19.79	5.7999552999
