date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
11.12.2012	11:24:09	-0.76	18.62	146.08	50.06	176.36	220.26	844.62	440.20	244.28	0.00	0.00	0.00	244.28	88.70	21.08	19.28	5.0313763485
11.12.2012	11:24:13	-0.77	18.53	146.69	49.84	178.08	221.09	847.22	442.64	245.21	0.00	0.00	0.00	245.21	88.63	21.10	19.28	5.1052885067
11.12.2012	11:24:15	-0.77	18.56	146.31	50.43	177.97	220.91	849.50	443.72	245.77	0.00	0.00	0.00	245.77	88.43	21.10	19.34	5.2339036320
11.12.2012	11:24:18	-0.77	18.59	146.39	50.29	178.02	222.44	851.00	443.85	246.19	0.00	0.00	0.00	246.19	88.48	21.05	19.28	5.0690983962
11.12.2012	11:24:21	-0.76	18.51	146.18	50.03	177.21	221.39	849.75	443.77	245.81	0.00	0.00	0.00	245.81	88.58	20.99	19.48	5.2393267641
11.12.2012	11:24:24	-0.76	18.60	147.51	50.02	177.43	220.98	848.12	442.81	245.42	0.00	0.00	0.00	245.42	88.49	20.96	19.60	5.0930044497
11.12.2012	11:24:27	-0.78	18.69	147.83	50.03	176.81	221.31	846.95	443.01	245.19	0.00	0.00	0.00	245.19	88.46	21.03	19.56	5.1362969368
11.12.2012	11:24:29	-0.76	18.57	146.50	50.38	177.13	220.96	849.98	443.81	245.85	0.00	0.00	0.00	245.85	88.39	20.96	19.67	5.2579560897
11.12.2012	11:24:32	-0.77	18.56	145.43	50.21	176.70	220.92	849.72	443.63	245.71	0.00	0.00	0.00	245.71	88.40	21.06	19.71	5.3378208106
11.12.2012	11:24:35	-0.77	18.55	148.27	50.41	176.48	221.74	850.68	444.65	246.16	0.00	0.00	0.00	246.16	88.47	21.09	19.84	5.2118422407
