date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
05.10.2012	08:56:15	-0.68	23.06	132.10	41.72	128.31	172.41	652.88	314.13	176.01	0.00	4.56	0.00	180.57	65.75	24.70	23.07	1.8643312851
05.10.2012	08:56:19	-0.67	23.03	132.20	42.01	129.10	173.19	652.98	312.75	175.97	0.00	4.57	0.00	180.54	64.88	24.71	22.98	1.6375792515
05.10.2012	08:56:21	-0.67	22.95	132.31	42.20	127.95	173.02	649.56	311.48	174.49	0.00	4.83	0.00	179.32	63.67	24.64	23.20	1.6320763306
05.10.2012	08:56:24	-0.68	23.14	130.91	42.26	127.97	172.34	647.55	311.00	174.94	0.00	4.38	0.00	179.32	62.95	24.72	23.25	1.6434139141
05.10.2012	08:56:27	-0.67	23.14	130.66	42.00	128.67	172.50	648.01	311.30	175.55	0.00	4.18	0.00	179.73	62.03	24.77	23.20	1.5854862149
05.10.2012	08:56:30	-0.68	23.10	132.02	41.67	127.49	171.56	646.00	309.60	173.07	0.00	4.99	0.00	178.06	61.28	24.78	23.26	1.6357784849
05.10.2012	08:56:33	-0.66	23.05	128.97	41.06	127.03	169.21	642.50	308.55	173.98	0.00	4.09	0.00	178.07	60.55	24.70	23.43	1.8100208013
05.10.2012	08:56:35	-0.68	23.00	130.24	41.16	126.95	168.47	641.61	306.03	171.92	0.00	4.81	0.00	176.73	59.74	24.63	23.42	1.7275569897
05.10.2012	08:56:38	-0.68	23.07	128.08	41.10	127.60	168.40	641.85	307.39	174.26	0.00	3.83	0.00	178.09	59.01	24.63	23.46	1.7713044395
05.10.2012	08:56:41	-0.68	23.08	129.65	41.30	127.30	168.47	643.19	308.00	173.32	0.00	4.42	0.00	177.74	58.44	24.55	23.46	1.8383958996
