date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
05.10.2012	08:42:55	-0.69	23.01	122.18	42.75	138.17	181.86	687.37	327.63	195.44	0.00	0.00	0.00	195.44	56.76	24.47	22.45	1.7493971242
05.10.2012	08:42:59	-0.70	22.91	122.50	42.57	138.22	180.51	683.59	326.27	194.45	0.00	0.00	0.00	194.45	54.85	24.31	22.34	1.6840775318
05.10.2012	08:43:02	-0.67	22.95	121.06	42.21	138.10	179.88	682.44	323.87	193.87	0.00	0.00	0.00	193.87	53.26	24.30	22.59	1.7040201515
05.10.2012	08:43:05	-0.68	23.03	121.07	41.93	137.78	180.19	678.33	323.12	192.94	0.00	0.00	0.00	192.94	51.86	24.33	22.54	1.5486642669
05.10.2012	08:43:07	-0.68	22.87	121.66	42.09	136.24	179.51	673.28	320.67	191.56	0.00	0.00	0.00	191.56	50.56	24.36	22.55	1.4646214317
05.10.2012	08:43:10	-0.68	22.93	120.22	41.63	134.37	177.65	667.37	317.77	189.78	0.00	0.00	0.00	189.78	49.49	24.29	22.62	1.5567585995
05.10.2012	08:43:13	-0.67	22.98	119.66	41.22	133.32	175.96	664.54	316.40	188.88	0.00	0.00	0.00	188.88	48.64	24.36	22.70	1.6762612444
05.10.2012	08:43:16	-0.68	22.92	119.03	40.90	133.55	175.07	660.73	315.32	187.91	0.00	0.00	0.00	187.91	47.68	24.36	22.79	1.6097056351
05.10.2012	08:43:18	-0.68	22.97	118.59	40.77	133.35	174.04	658.42	315.02	187.31	0.00	0.00	0.00	187.31	46.93	24.38	22.92	1.6592145228
05.10.2012	08:43:21	-0.68	23.07	118.35	40.71	132.82	173.67	658.86	314.66	187.31	0.00	0.00	0.00	187.31	46.03	24.36	22.89	1.7453118637
