date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
05.10.2012	08:49:25	-0.68	23.11	28.79	11.72	23.85	36.43	91.37	51.37	20.17	0.00	0.71	3.57	24.46	77.50	24.65	23.08	3.0951786519
05.10.2012	08:49:29	-0.68	23.07	29.03	11.45	23.34	36.65	90.83	50.15	19.51	0.00	0.86	3.66	24.02	76.82	24.43	23.07	2.4999957797
05.10.2012	08:49:31	-0.68	23.03	28.70	11.54	23.64	36.20	90.21	50.17	19.61	0.00	0.76	3.64	24.00	76.37	24.53	23.10	2.3819659888
05.10.2012	08:49:34	-0.68	22.99	27.99	11.68	24.12	36.49	89.89	50.30	20.95	0.00	0.00	3.91	24.86	75.66	24.65	23.29	2.2413225929
05.10.2012	08:49:37	-0.68	23.09	28.61	11.62	25.43	37.30	89.93	50.55	20.42	0.00	0.12	4.25	24.80	75.18	24.56	23.21	1.8038935577
05.10.2012	08:49:40	-0.66	23.19	28.71	11.67	25.83	38.24	91.56	51.55	21.13	0.01	0.00	4.32	25.46	74.46	24.63	23.21	1.9250116803
05.10.2012	08:49:42	-0.68	23.15	28.76	11.82	25.01	37.93	91.36	51.91	21.20	0.00	0.00	4.22	25.42	73.86	24.69	23.31	2.9081698219
05.10.2012	08:49:45	-0.68	23.15	28.68	11.73	24.12	37.66	90.72	51.34	21.03	0.00	0.00	4.15	25.18	73.31	24.57	23.44	3.2215537985
05.10.2012	08:49:48	-0.68	23.09	28.78	11.44	24.20	36.98	90.53	50.83	20.10	0.00	0.50	3.88	24.48	72.99	24.68	23.40	2.5061964693
05.10.2012	08:49:51	-0.66	23.09	28.21	11.51	24.33	36.63	90.34	50.65	20.44	0.00	0.36	3.79	24.59	72.65	24.55	23.52	2.1981772011
