date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
05.10.2012	08:59:31	-0.68	22.97	60.69	17.40	50.12	64.91	227.09	118.14	51.79	0.10	5.89	0.00	57.79	58.25	24.58	22.85	2.4876161004
05.10.2012	08:59:35	-0.68	23.06	57.48	17.58	39.83	65.96	218.39	103.52	46.99	0.00	6.35	0.08	53.41	57.13	24.59	22.64	3.1807090832
05.10.2012	08:59:38	-0.67	22.96	51.63	14.90	35.39	57.57	193.38	94.31	41.26	0.00	5.78	0.00	47.04	55.71	24.48	22.64	2.6837440361
05.10.2012	08:59:41	-0.69	22.92	50.25	13.99	35.30	53.57	187.09	93.25	39.87	0.00	5.63	0.00	45.50	54.55	24.76	22.90	1.9763784573
05.10.2012	08:59:43	-0.67	23.01	50.76	13.91	35.49	52.89	182.79	92.04	38.08	0.00	5.97	0.00	44.05	53.26	24.91	22.95	1.6676377184
05.10.2012	08:59:46	-0.68	22.99	50.34	13.82	33.93	51.23	175.50	87.75	35.04	0.00	6.38	0.00	41.41	52.03	24.70	22.98	1.5805850256
05.10.2012	08:59:49	-0.69	23.00	47.92	13.28	32.35	48.27	167.26	83.54	33.19	0.00	6.09	0.00	39.29	50.77	24.60	23.09	1.4313943128
05.10.2012	08:59:52	-0.67	22.92	47.00	13.08	31.30	46.46	163.13	80.43	31.65	0.00	6.17	0.00	37.83	49.53	24.58	23.01	1.3402500970
05.10.2012	08:59:54	-0.67	23.03	47.08	12.90	31.00	45.65	159.37	78.61	30.05	0.00	6.43	0.00	36.48	48.49	24.55	23.23	1.0252652890
05.10.2012	08:59:57	-0.67	22.94	46.09	14.79	29.58	43.00	155.65	76.02	28.40	0.00	6.60	0.00	35.00	48.82	24.61	23.24	2.6471747462
