date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
05.10.2012	09:10:32	-0.68	21.99	16.75	4.80	9.01	12.63	30.77	24.34	0.67	0.56	3.12	0.00	4.35	95.46	24.08	22.12	134.7490283138
05.10.2012	09:10:36	-0.67	22.04	15.64	4.85	9.08	13.45	30.43	23.96	1.53	0.64	2.67	0.00	4.83	95.29	24.08	22.09	117.1839505817
05.10.2012	09:10:39	-0.68	21.93	16.47	4.84	9.00	14.16	29.41	22.76	0.42	0.68	2.88	0.29	4.27	95.38	24.04	22.27	90.5209831093
05.10.2012	09:10:41	-0.67	22.04	16.18	4.65	9.76	14.11	28.50	22.71	0.29	0.91	2.93	0.00	4.14	95.37	24.06	22.23	87.5989898026
05.10.2012	09:10:44	-0.68	22.03	15.77	4.48	8.92	13.67	30.48	23.04	1.23	0.65	2.77	0.00	4.64	95.26	24.11	22.18	70.3448566167
05.10.2012	09:10:47	-0.69	22.00	16.60	4.32	9.14	12.83	33.08	23.19	1.29	0.45	3.05	0.00	4.79	95.22	23.91	22.31	27.4149765412
05.10.2012	09:10:50	-0.67	22.03	15.04	4.28	8.56	12.78	29.53	23.07	1.51	0.53	2.54	0.00	4.59	95.22	24.13	22.32	97.1759895772
05.10.2012	09:10:53	-0.67	21.88	14.19	4.25	9.06	12.36	29.06	22.34	1.97	0.53	2.25	0.00	4.76	95.01	24.13	22.48	60.4251339140
05.10.2012	09:10:55	-0.67	22.04	15.49	4.60	7.86	13.38	27.88	21.26	0.84	0.18	2.14	1.13	4.29	94.73	24.04	22.60	84.8947622392
05.10.2012	09:10:58	-0.67	21.93	17.25	4.70	9.54	13.76	31.04	24.07	0.39	0.74	3.25	0.00	4.38	95.06	24.03	22.66	95.8051305905
