date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
10.10.2012	11:56:24	-0.74	18.16	4.32	1.89	3.48	5.45	13.17	12.06	2.02	0.00	0.00	0.00	2.02	65.04	20.80	19.52	46.2302440182
10.10.2012	11:56:28	-0.72	18.25	4.31	1.93	3.48	5.31	13.13	12.26	2.03	0.00	0.00	0.00	2.03	64.37	20.76	19.53	46.0171574446
10.10.2012	11:56:31	-0.72	18.14	4.40	2.05	3.52	5.59	13.37	12.13	2.09	0.00	0.00	0.00	2.09	63.91	20.81	19.37	39.7134543318
10.10.2012	11:56:34	-0.72	18.26	4.29	2.02	3.57	5.47	13.41	12.22	2.10	0.00	0.00	0.00	2.10	63.88	20.76	19.59	43.2147985630
10.10.2012	11:56:36	-0.72	18.26	4.28	2.00	3.62	5.37	13.58	12.05	2.11	0.00	0.00	0.00	2.11	63.70	20.64	19.62	53.6625944043
10.10.2012	11:56:39	-0.72	18.24	4.26	2.11	3.73	5.41	13.41	11.96	2.07	0.00	0.00	0.00	2.07	63.45	20.64	19.62	48.3502732479
10.10.2012	11:56:42	-0.73	18.41	4.49	2.01	3.61	5.46	13.13	12.09	2.03	0.00	0.00	0.00	2.03	63.49	20.81	19.62	34.8728961957
10.10.2012	11:56:45	-0.73	18.37	4.26	1.92	3.56	5.37	13.23	12.00	2.03	0.00	0.00	0.00	2.03	63.51	20.76	19.68	50.1337567514
10.10.2012	11:56:47	-0.71	18.33	4.20	1.91	3.45	5.35	12.97	12.05	1.97	0.00	0.00	0.00	1.97	63.47	20.70	19.67	49.8539507617
10.10.2012	11:56:50	-0.71	18.39	4.27	2.02	3.59	5.26	12.59	12.18	1.91	0.00	0.00	0.00	1.91	63.56	20.81	19.96	34.1804472806
