date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
10.10.2012	12:24:13	-0.74	18.62	11.78	3.32	6.13	9.41	24.43	19.48	1.55	0.10	1.84	0.00	3.49	71.44	20.19	18.49	62.7892174187
10.10.2012	12:24:17	-0.73	18.54	12.34	3.81	6.78	9.98	24.96	20.25	1.47	0.22	1.96	0.00	3.65	71.93	20.26	18.63	90.4288603368
10.10.2012	12:24:19	-0.75	18.58	13.00	3.99	7.26	10.21	26.62	20.68	1.54	0.22	2.13	0.00	3.90	72.35	20.06	18.74	63.1413073869
10.10.2012	12:24:22	-0.76	18.55	13.85	4.01	7.40	11.62	28.83	22.22	1.96	0.29	2.25	0.00	4.50	72.37	20.10	18.67	76.7898545058
10.10.2012	12:24:25	-0.74	18.63	12.75	3.94	7.66	10.83	28.28	21.69	2.62	0.22	1.87	0.00	4.71	72.88	20.17	18.82	47.3092148027
10.10.2012	12:24:28	-0.73	18.62	12.06	3.47	6.92	10.02	23.97	20.42	1.51	0.28	1.84	0.00	3.62	73.03	20.12	18.79	136.9091992193
10.10.2012	12:24:30	-0.73	18.58	11.77	3.48	6.48	9.42	23.66	19.97	1.47	0.18	1.81	0.00	3.46	73.36	20.29	18.89	122.9000588849
10.10.2012	12:24:33	-0.73	18.69	10.84	3.22	6.15	9.47	23.67	19.89	2.27	0.11	1.45	0.00	3.83	73.77	20.20	18.93	84.3673578930
10.10.2012	12:24:36	-0.73	18.48	10.88	3.05	6.07	9.09	23.85	19.93	2.28	0.05	1.47	0.00	3.80	73.98	20.20	18.93	82.7412278398
10.10.2012	12:24:39	-0.74	18.56	12.09	3.34	6.08	9.15	23.32	19.44	0.90	0.15	2.01	0.00	3.05	74.38	20.05	18.91	112.8293212290
