date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
10.10.2012	12:07:50	-0.73	18.69	165.06	64.05	154.88	221.97	648.59	340.17	170.92	0.00	2.21	14.84	187.97	68.45	20.76	19.37	4.3459496561
10.10.2012	12:07:54	-0.72	18.65	166.32	64.96	156.22	222.71	650.22	340.74	170.83	0.00	2.29	15.23	188.35	68.07	20.70	19.35	4.3209923495
10.10.2012	12:07:57	-0.73	18.74	166.70	65.22	156.91	224.32	653.10	342.54	172.11	0.00	2.02	15.44	189.57	67.96	20.81	19.51	4.3527659298
10.10.2012	12:07:59	-0.72	18.75	165.46	65.52	157.85	224.89	655.55	342.63	174.06	0.00	1.42	15.39	190.88	67.73	20.64	19.42	4.0148376803
10.10.2012	12:08:02	-0.74	18.64	168.85	65.52	157.67	225.11	656.38	344.15	171.67	0.07	2.68	15.37	189.79	67.24	20.55	19.51	4.4217466612
10.10.2012	12:08:05	-0.72	18.78	167.75	65.23	158.37	225.17	657.22	344.01	172.69	0.23	2.47	14.93	190.33	66.99	20.55	19.64	4.1955803743
10.10.2012	12:08:08	-0.72	18.71	167.59	65.04	157.42	225.30	657.22	344.59	173.12	0.00	2.18	15.28	190.58	66.86	20.62	19.74	4.3307988775
10.10.2012	12:08:11	-0.74	18.88	166.49	65.59	158.05	224.81	660.02	345.82	174.95	0.00	1.90	14.84	191.68	66.55	20.66	19.78	4.2386474811
10.10.2012	12:08:13	-0.74	18.82	168.48	66.04	158.35	225.78	661.45	346.13	173.97	0.00	2.37	15.17	191.51	66.43	20.75	19.74	4.2599770441
10.10.2012	12:08:16	-0.74	18.89	169.61	66.52	159.11	225.48	662.93	346.33	173.48	0.00	2.77	15.15	191.41	66.24	20.65	19.65	4.2051832060
