date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
10.10.2012	12:30:37	-0.74	18.05	13.62	4.40	10.25	12.66	32.34	24.09	4.05	0.46	1.75	0.00	6.26	93.47	20.08	18.40	34.6244485724
10.10.2012	12:30:41	-0.74	18.07	15.27	4.51	9.26	12.70	32.32	23.30	2.27	0.44	2.53	0.00	5.23	93.39	19.97	18.42	35.6044811316
10.10.2012	12:30:43	-0.74	18.07	16.25	5.21	10.14	13.57	36.38	24.31	2.98	0.43	2.70	0.00	6.11	93.60	20.20	18.43	14.3643150169
10.10.2012	12:30:46	-0.73	18.17	16.43	4.52	10.85	14.31	36.07	26.36	3.42	0.57	2.55	0.00	6.54	93.65	20.15	18.58	53.7165449830
10.10.2012	12:30:49	-0.74	18.14	15.26	4.63	10.67	14.34	34.86	26.03	3.99	0.59	2.14	0.00	6.72	93.52	19.92	18.54	49.5420944564
10.10.2012	12:30:52	-0.74	18.10	15.56	5.06	9.85	16.27	32.06	25.51	3.20	0.63	1.88	0.67	6.38	93.64	20.07	18.62	116.1601966610
10.10.2012	12:30:55	-0.74	18.11	15.23	4.48	12.97	14.62	32.69	25.04	3.39	0.97	2.09	0.00	6.45	93.79	19.96	18.84	66.9241948224
10.10.2012	12:30:57	-0.76	18.07	15.48	4.42	10.02	13.20	32.88	24.46	2.66	0.53	2.45	0.00	5.65	93.66	19.95	18.58	57.1969762834
10.10.2012	12:31:00	-0.74	18.03	15.45	4.32	9.47	14.53	32.92	24.71	2.81	0.62	2.40	0.00	5.83	93.74	20.07	18.78	64.4668418416
10.10.2012	12:31:03	-0.73	18.14	15.03	4.31	11.32	14.78	33.46	24.31	3.48	0.78	2.12	0.00	6.38	93.75	20.07	18.92	25.4842742506
