date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
10.10.2012	12:19:49	-0.74	18.72	14.01	5.38	15.21	20.34	62.79	39.52	16.91	0.00	0.00	0.00	16.91	60.27	20.15	18.49	4.6024097732
10.10.2012	12:19:53	-0.73	18.76	13.94	5.34	14.97	20.35	62.75	39.37	16.87	0.00	0.00	0.00	16.87	60.23	20.20	18.47	4.4530061261
10.10.2012	12:19:56	-0.73	18.70	13.88	5.24	14.79	20.01	62.66	39.21	16.81	0.00	0.00	0.00	16.81	60.28	20.30	18.62	4.4152239329
10.10.2012	12:19:59	-0.74	18.70	13.81	5.32	15.18	19.92	62.16	39.04	16.70	0.00	0.00	0.00	16.70	60.12	20.24	18.60	4.3859759806
10.10.2012	12:20:01	-0.74	18.65	13.94	5.31	14.80	20.02	62.14	38.85	16.67	0.00	0.00	0.00	16.67	59.89	20.16	18.74	4.0288822063
10.10.2012	12:20:04	-0.73	18.70	13.93	5.16	14.82	19.97	61.75	39.01	16.60	0.00	0.00	0.00	16.60	59.90	20.19	18.74	4.7302826732
10.10.2012	12:20:07	-0.75	18.74	14.11	5.24	14.79	19.87	61.70	38.71	16.56	0.00	0.00	0.00	16.56	59.85	20.27	18.80	4.1016063344
10.10.2012	12:20:10	-0.73	18.81	13.57	5.15	14.81	19.71	61.68	38.90	16.54	0.00	0.00	0.00	16.54	59.83	20.18	18.85	4.8554467762
10.10.2012	12:20:12	-0.74	18.75	13.96	5.17	14.71	19.83	61.52	38.57	16.50	0.00	0.00	0.00	16.50	59.86	20.26	19.11	4.0545631142
10.10.2012	12:20:15	-0.73	18.68	13.86	5.22	14.53	19.65	61.22	38.56	16.41	0.00	0.00	0.00	16.41	59.69	20.27	19.09	4.4980039002
