date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
12.10.2012	17:48:42	-0.56	18.37	8.43	3.39	8.31	11.47	30.99	22.31	7.50	0.01	0.00	0.00	7.51	63.05	20.72	19.29	2.4665976500
12.10.2012	17:48:46	-0.56	18.38	8.38	3.27	8.34	11.41	31.42	22.43	7.60	0.00	0.00	0.00	7.60	63.11	20.63	19.22	2.2249703204
12.10.2012	17:48:48	-0.55	18.32	8.65	3.30	8.18	11.38	31.19	22.08	7.40	0.00	0.05	0.00	7.45	63.15	20.81	19.22	1.5792948191
12.10.2012	17:48:51	-0.55	18.24	8.47	3.27	7.94	11.19	30.90	21.81	7.32	0.00	0.04	0.00	7.36	62.82	20.71	19.30	1.4806046306
12.10.2012	17:48:54	-0.57	18.40	8.73	3.35	8.05	11.27	30.88	22.03	7.19	0.00	0.11	0.00	7.30	62.70	20.93	19.40	2.1149500210
12.10.2012	17:48:57	-0.56	18.47	8.51	3.28	7.96	11.17	30.77	21.81	7.25	0.00	0.06	0.00	7.31	62.77	20.76	19.54	1.6122006379
12.10.2012	17:49:00	-0.57	18.39	8.48	3.23	7.94	11.05	30.58	21.65	7.17	0.00	0.06	0.00	7.23	62.85	20.76	19.55	1.4357046913
12.10.2012	17:49:02	-0.57	18.47	8.58	3.38	7.92	11.18	30.18	21.42	6.96	0.00	0.11	0.00	7.08	62.69	20.67	19.43	1.3240807814
12.10.2012	17:49:05	-0.56	18.32	8.52	3.42	8.10	10.97	30.22	21.64	7.06	0.00	0.08	0.00	7.14	62.77	20.93	19.53	1.8453537418
12.10.2012	17:49:08	-0.57	18.08	8.41	3.24	8.19	11.10	30.18	21.92	7.27	0.00	0.00	0.00	7.27	62.49	20.69	19.55	2.5619777710
