date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
12.10.2012	17:36:04	-0.57	17.48	4.36	2.00	3.81	6.06	13.65	13.10	2.28	0.00	0.00	0.00	2.28	65.09	20.61	18.85	19.2466593997
12.10.2012	17:36:08	-0.56	17.50	4.55	2.07	3.99	6.19	13.53	13.17	2.29	0.00	0.00	0.00	2.29	64.58	20.66	19.01	9.9116815361
12.10.2012	17:36:11	-0.56	17.58	4.40	1.99	3.87	5.94	13.58	13.11	2.26	0.00	0.00	0.00	2.26	64.43	20.57	18.96	17.9785850989
12.10.2012	17:36:14	-0.58	17.63	4.51	1.93	3.83	5.96	13.50	13.00	2.24	0.00	0.00	0.00	2.24	64.33	20.65	19.09	15.5013199313
12.10.2012	17:36:17	-0.55	17.75	4.40	1.92	3.87	5.74	13.18	13.27	2.18	0.00	0.00	0.00	2.18	64.20	20.70	19.02	22.5846131922
12.10.2012	17:36:19	-0.56	17.64	4.41	2.05	3.76	5.93	13.46	12.97	2.22	0.00	0.00	0.00	2.22	64.18	20.66	19.06	18.6386853735
12.10.2012	17:36:22	-0.56	17.72	4.36	2.09	3.81	5.74	13.17	13.07	2.16	0.00	0.00	0.00	2.16	64.36	20.46	19.14	20.3051180718
12.10.2012	17:36:25	-0.56	17.63	4.38	2.06	3.90	5.85	13.09	13.12	2.16	0.00	0.00	0.00	2.16	64.40	20.64	19.13	16.6760664709
12.10.2012	17:36:28	-0.55	17.62	4.28	2.01	3.88	5.83	13.26	13.09	2.18	0.00	0.00	0.00	2.18	64.37	20.51	19.27	20.4520509931
12.10.2012	17:36:31	-0.55	17.70	4.19	2.04	3.93	5.76	13.26	13.07	2.18	0.00	0.00	0.00	2.18	64.31	20.52	19.46	23.1400235956
