date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
12.10.2012	17:42:16	-0.58	18.01	9.48	3.39	8.71	12.20	35.51	35.22	9.80	0.00	0.00	0.00	9.80	63.92	20.54	18.84	131.9388055005
12.10.2012	17:42:20	-0.57	18.07	9.35	3.62	8.77	12.08	35.34	35.13	9.75	0.00	0.00	0.00	9.75	63.97	20.47	19.08	133.1016830486
12.10.2012	17:42:23	-0.57	18.11	9.27	3.63	8.67	12.15	35.06	35.07	9.68	0.00	0.00	0.00	9.68	63.91	20.53	19.00	135.8590082215
12.10.2012	17:42:26	-0.55	18.02	9.34	3.65	8.56	11.94	34.89	34.71	9.60	0.00	0.00	0.00	9.60	64.17	20.60	19.00	132.8360221574
12.10.2012	17:42:29	-0.56	18.22	9.43	3.62	8.70	12.06	34.87	35.12	9.65	0.00	0.00	0.00	9.65	64.01	20.58	19.20	139.5924843630
12.10.2012	17:42:31	-0.56	18.04	9.59	3.55	8.60	11.97	34.97	34.79	9.63	0.00	0.00	0.00	9.63	63.95	20.57	19.13	132.4590153219
12.10.2012	17:42:34	-0.56	18.10	9.38	3.55	8.44	11.99	34.74	35.09	9.60	0.00	0.00	0.00	9.60	64.16	20.72	19.11	142.7156212930
12.10.2012	17:42:37	-0.56	18.03	9.41	3.60	8.71	12.02	34.62	34.99	9.58	0.00	0.00	0.00	9.58	64.13	20.71	19.20	140.9450628253
12.10.2012	17:42:40	-0.54	18.04	9.31	3.62	8.69	11.84	34.72	34.89	9.57	0.00	0.00	0.00	9.57	64.23	20.54	19.25	138.7444624241
12.10.2012	17:42:43	-0.56	18.10	9.57	3.55	8.70	11.90	34.54	34.65	9.53	0.00	0.00	0.00	9.53	64.13	20.51	19.32	135.8153745494
