date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
12.10.2012	17:54:02	-0.56	18.14	15.10	4.06	8.37	12.19	30.47	22.87	1.65	0.39	2.59	0.00	4.63	72.67	20.62	18.45	63.6078391691
12.10.2012	17:54:06	-0.57	18.08	15.99	4.26	8.01	12.63	30.47	22.92	0.84	0.45	2.95	0.00	4.24	73.20	20.66	18.52	75.7149357305
12.10.2012	17:54:08	-0.56	18.14	15.65	4.45	8.23	12.92	31.09	23.17	1.45	0.44	2.74	0.04	4.67	73.42	20.65	18.53	70.1996662228
12.10.2012	17:54:11	-0.56	18.15	15.08	4.44	8.85	13.27	31.12	21.86	1.99	0.36	2.29	0.41	5.05	73.93	20.63	18.64	17.3798463070
12.10.2012	17:54:14	-0.56	18.06	16.09	4.30	8.56	13.22	30.57	22.21	0.74	0.55	2.95	0.04	4.28	74.28	20.49	18.70	39.5121587397
12.10.2012	17:54:17	-0.57	18.22	16.63	4.64	8.88	14.80	32.34	22.67	1.80	0.17	2.22	1.21	5.41	74.69	20.66	18.82	37.4100167530
12.10.2012	17:54:20	-0.56	18.16	16.47	5.27	10.86	15.92	31.71	23.79	1.62	0.96	2.64	0.22	5.43	75.10	20.42	18.85	58.6158062500
12.10.2012	17:54:22	-0.56	18.11	16.97	5.12	11.10	15.26	33.17	24.14	1.55	0.93	2.94	0.00	5.42	75.30	20.53	18.93	41.1461458076
12.10.2012	17:54:25	-0.56	18.10	17.54	5.02	10.67	14.52	32.03	24.31	0.65	0.89	3.24	0.00	4.77	75.90	20.57	18.96	75.1626367907
12.10.2012	17:54:28	-0.57	18.17	17.25	4.56	10.12	12.82	32.80	24.95	1.15	0.57	3.15	0.00	4.87	76.22	20.67	19.11	106.1804276692
