date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
12.10.2012	17:45:31	-0.56	18.14	97.94	38.68	91.63	130.04	377.21	210.34	97.55	1.93	3.92	4.33	107.73	61.56	20.64	19.15	8.9061112776
12.10.2012	17:45:35	-0.57	18.15	97.55	38.90	92.06	130.54	378.89	210.34	98.84	1.68	3.30	4.89	108.72	61.61	20.63	19.17	8.2673851418
12.10.2012	17:45:38	-0.57	18.23	98.36	39.04	92.24	130.98	380.00	210.88	98.69	1.67	3.49	4.98	108.82	61.49	20.75	19.27	8.3466472626
12.10.2012	17:45:41	-0.57	18.17	99.23	38.82	91.31	131.15	380.06	210.93	98.25	1.37	3.47	5.56	108.66	61.41	20.66	19.14	8.5558552347
12.10.2012	17:45:43	-0.56	18.34	99.69	39.05	91.77	130.69	379.62	211.34	97.22	1.80	4.25	4.67	107.94	61.23	20.55	19.23	9.0418194416
12.10.2012	17:45:46	-0.58	18.27	98.86	38.95	91.86	130.28	381.80	212.31	98.64	1.73	4.03	4.35	108.76	61.27	20.55	19.29	8.7562917676
12.10.2012	17:45:49	-0.55	18.33	99.83	39.10	92.06	131.07	382.72	211.92	98.47	1.54	3.93	5.02	108.96	61.50	20.68	19.33	8.4022714953
12.10.2012	17:45:52	-0.57	18.27	99.94	39.05	91.76	131.52	382.88	212.28	98.76	1.38	3.68	5.40	109.23	61.18	20.64	19.36	8.5392887774
12.10.2012	17:45:54	-0.56	18.19	99.78	39.20	92.09	131.85	383.27	212.09	99.21	1.31	3.41	5.67	109.60	61.32	20.50	19.40	8.2531251533
12.10.2012	17:45:57	-0.57	18.36	99.25	39.37	92.53	131.60	382.60	212.26	99.20	1.57	3.54	5.16	109.46	61.13	20.61	19.46	8.4317060783
