date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.11.2012	10:07:29	-0.53	18.99	38.40	13.24	42.99	56.90	186.65	109.19	54.03	0.06	0.00	0.00	54.09	91.87	20.61	18.96	7.7617372736
14.11.2012	10:07:33	-0.51	18.98	40.52	14.23	45.23	59.27	195.18	113.83	56.58	0.10	0.00	0.00	56.68	91.84	20.73	19.15	7.6709659240
14.11.2012	10:07:36	-0.51	19.06	39.81	14.12	45.92	60.37	200.00	115.07	57.84	0.00	0.00	0.00	57.84	91.84	20.69	19.18	6.6568173929
14.11.2012	10:07:39	-0.53	18.96	39.79	13.55	44.36	57.87	194.47	112.71	56.23	0.00	0.00	0.00	56.23	91.99	20.74	19.16	7.2350889255
14.11.2012	10:07:42	-0.51	19.04	39.89	14.10	45.08	59.05	194.51	112.51	56.27	0.09	0.00	0.00	56.36	91.66	20.78	19.25	6.8776691900
14.11.2012	10:07:44	-0.52	19.17	39.44	13.57	43.75	59.08	193.40	112.86	56.05	0.01	0.00	0.00	56.05	91.53	20.78	19.35	7.8014311753
14.11.2012	10:07:47	-0.51	19.00	39.55	13.62	44.17	58.04	192.15	112.59	55.73	0.00	0.00	0.00	55.73	91.41	20.68	19.44	8.1199714103
14.11.2012	10:07:50	-0.52	19.10	38.93	13.30	43.73	57.35	190.92	110.79	55.21	0.00	0.00	0.00	55.21	91.18	20.73	19.51	7.1915371074
14.11.2012	10:07:53	-0.51	19.11	39.37	13.47	42.46	56.98	188.79	109.18	54.54	0.00	0.00	0.00	54.54	91.26	20.78	19.61	6.8552370285
14.11.2012	10:07:56	-0.52	19.10	39.61	13.68	44.29	57.68	188.98	110.47	54.72	0.17	0.00	0.00	54.89	90.93	20.64	19.59	7.6556625283
