date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.11.2012	10:19:18	-0.52	19.31	243.68	83.60	296.65	376.87	1374.27	720.08	401.28	0.00	0.00	0.00	401.28	84.22	21.23	19.84	4.2946606609
14.11.2012	10:19:22	-0.50	19.23	243.31	83.64	295.59	375.57	1370.99	719.96	400.44	0.00	0.00	0.00	400.44	84.25	21.23	19.88	4.4486603529
14.11.2012	10:19:24	-0.52	19.12	245.26	83.39	295.98	376.33	1373.37	723.48	401.41	0.00	0.00	0.00	401.41	84.24	21.08	20.05	4.6083920097
14.11.2012	10:19:27	-0.51	19.19	242.48	83.61	296.69	375.80	1380.86	725.30	403.05	0.00	0.00	0.00	403.05	84.36	21.09	19.92	4.6535109209
14.11.2012	10:19:30	-0.50	19.17	241.50	83.64	296.11	376.82	1383.16	726.08	403.60	0.00	0.00	0.00	403.60	84.35	21.13	20.03	4.6728721551
14.11.2012	10:19:33	-0.51	19.19	244.61	83.87	297.06	377.41	1382.38	727.02	403.74	0.00	0.00	0.00	403.74	84.29	21.29	20.06	4.6332924706
14.11.2012	10:19:35	-0.50	19.27	242.12	84.18	297.91	377.19	1383.49	727.38	403.93	0.00	0.00	0.00	403.93	84.26	21.14	20.17	4.7070466382
14.11.2012	10:19:38	-0.53	19.14	246.36	83.72	298.73	376.80	1382.28	728.40	403.96	0.00	0.00	0.00	403.96	84.17	21.15	20.21	4.6960602727
14.11.2012	10:19:41	-0.52	19.19	241.70	84.18	299.49	376.80	1382.79	728.44	403.92	0.00	0.00	0.00	403.92	84.11	21.09	20.13	4.8194543543
14.11.2012	10:19:44	-0.53	19.22	246.08	83.75	299.84	376.30	1384.99	728.74	404.57	0.00	0.00	0.00	404.57	84.06	21.15	20.18	4.6560730668
