date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.11.2012	10:21:56	-0.50	19.17	79.81	27.72	94.40	122.24	472.37	243.86	134.93	0.00	0.00	0.00	134.93	91.33	21.23	19.79	-1.0000000000
14.11.2012	10:22:00	-0.51	19.36	81.74	28.00	94.86	121.69	472.90	244.79	135.20	0.00	0.00	0.00	135.20	91.53	21.37	19.84	-1.0000000000
14.11.2012	10:22:02	-0.52	19.22	80.61	27.52	94.22	121.09	471.70	242.85	134.64	0.00	0.00	0.00	134.64	91.28	21.30	19.79	-1.0000000000
14.11.2012	10:22:05	-0.52	19.25	81.66	27.76	95.67	121.23	472.83	245.12	135.22	0.00	0.00	0.00	135.22	91.31	21.22	19.86	-1.0000000000
14.11.2012	10:22:08	-0.52	19.19	81.99	28.09	95.11	122.35	474.94	243.86	135.60	0.00	0.00	0.00	135.60	91.18	21.16	19.94	-1.0000000000
14.11.2012	10:22:11	-0.51	19.17	80.64	27.87	94.94	122.01	474.06	244.65	135.40	0.00	0.00	0.00	135.40	91.14	21.33	19.92	-1.0000000000
14.11.2012	10:22:13	-0.51	19.38	82.26	27.89	95.57	122.50	474.55	245.52	135.71	0.00	0.00	0.00	135.71	91.23	21.23	20.02	-1.0000000000
14.11.2012	10:22:16	-0.50	19.20	82.27	27.91	95.51	122.30	475.23	244.91	135.78	0.00	0.00	0.00	135.78	91.14	21.26	20.12	-1.0000000000
14.11.2012	10:22:19	-0.52	19.25	80.61	27.98	95.56	121.98	474.88	244.40	135.58	0.00	0.00	0.00	135.58	90.95	21.33	20.14	-1.0000000000
14.11.2012	10:22:22	-0.51	19.16	81.09	28.08	96.31	122.82	477.49	246.45	136.43	0.00	0.00	0.00	136.43	90.92	21.29	20.22	-1.0000000000
