date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.11.2012	10:27:12	-0.51	19.30	20.63	7.44	22.53	29.98	101.13	54.11	27.54	0.00	0.00	0.00	27.54	67.26	21.46	19.83	0.7628853571
14.11.2012	10:27:16	-0.52	19.25	20.70	7.30	22.46	29.85	100.04	53.93	27.29	0.00	0.00	0.00	27.29	66.05	21.52	19.75	0.6803016450
14.11.2012	10:27:18	-0.51	19.31	20.97	7.30	22.17	29.69	99.82	54.08	27.24	0.00	0.00	0.00	27.24	65.17	21.31	19.97	0.8430768403
14.11.2012	10:27:21	-0.53	19.31	21.00	7.22	22.63	29.96	100.71	54.35	27.49	0.00	0.00	0.00	27.49	64.29	21.29	19.91	0.7034346582
14.11.2012	10:27:24	-0.52	19.35	20.93	7.31	22.57	29.91	100.38	54.13	27.40	0.00	0.00	0.00	27.40	63.36	21.41	19.95	0.6628669469
14.11.2012	10:27:27	-0.50	19.26	20.83	7.28	22.13	29.99	99.99	54.28	27.31	0.00	0.00	0.00	27.31	62.37	21.29	20.01	0.8630227954
14.11.2012	10:27:30	-0.52	19.27	20.60	7.27	22.73	29.95	100.39	54.29	27.41	0.00	0.00	0.00	27.41	61.78	21.43	19.94	0.7268616212
14.11.2012	10:27:32	-0.51	19.35	20.77	7.35	22.52	30.06	100.29	54.06	27.37	0.00	0.00	0.00	27.37	61.01	21.37	20.00	0.6327671520
14.11.2012	10:27:35	-0.50	19.44	20.70	7.27	22.69	29.62	100.17	54.07	27.32	0.00	0.00	0.00	27.32	60.48	21.31	20.11	0.7471826216
14.11.2012	10:27:38	-0.51	19.48	20.69	7.41	22.96	30.07	100.80	54.37	27.52	0.00	0.00	0.00	27.52	59.90	21.43	20.26	0.6377072108
