date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.11.2012	10:17:19	-0.51	19.21	5.76	2.58	4.91	7.40	14.52	17.95	3.04	0.11	0.00	0.00	3.15	91.77	21.01	19.64	-1.0000000000
14.11.2012	10:17:23	-0.51	19.17	5.53	2.42	5.05	7.54	14.82	17.79	3.09	0.12	0.00	0.00	3.20	91.64	21.08	19.80	-1.0000000000
14.11.2012	10:17:26	-0.51	19.27	5.64	2.45	5.02	7.43	14.30	17.76	2.96	0.14	0.00	0.00	3.10	91.31	20.93	19.86	-1.0000000000
14.11.2012	10:17:29	-0.52	19.17	5.72	2.53	4.85	7.18	14.44	17.74	3.00	0.09	0.00	0.00	3.09	91.43	20.98	19.77	-1.0000000000
14.11.2012	10:17:31	-0.51	19.21	5.64	2.33	4.97	7.50	14.47	17.81	3.01	0.13	0.00	0.00	3.13	91.23	21.12	19.80	-1.0000000000
14.11.2012	10:17:34	-0.52	19.15	5.52	2.38	4.95	7.55	14.25	17.59	2.93	0.14	0.00	0.00	3.07	91.14	21.06	19.95	-1.0000000000
14.11.2012	10:17:37	-0.52	19.13	5.66	2.50	4.97	7.55	14.22	17.65	2.93	0.15	0.00	0.00	3.08	90.90	21.08	19.94	-1.0000000000
14.11.2012	10:17:40	-0.50	19.24	5.75	2.52	4.95	7.52	14.37	17.71	2.97	0.14	0.00	0.00	3.11	90.74	21.04	19.99	-1.0000000000
14.11.2012	10:17:42	-0.49	19.28	5.71	2.45	5.00	7.62	14.91	17.92	3.13	0.12	0.00	0.00	3.25	90.75	21.02	19.97	-1.0000000000
14.11.2012	10:17:45	-0.51	19.14	5.49	2.43	5.09	7.52	14.61	17.99	3.05	0.13	0.00	0.00	3.18	90.63	21.17	20.05	-1.0000000000
