Blank1_1	Blank1_1	FluoOptima	08/23/2013 16:16:48
0.3083	0.3423	0.3286	0.3307	0.3248	0.3318	0.3208	0.3185	0.3231	0.3127	0.3041	0.304
0.3196	0.3561	0.3458	0.3435	0.3577	0.3443	0.349	0.3338	0.3561	0.3378	0.3328	0.2952
0.3084	0.326	0.3239	0.3113	0.3276	0.3151	0.3188	0.3036	0.3207	0.3026	0.2996	0.2838
0.3034	0.3182	0.3165	0.2992	0.3246	0.3017	0.3189	0.3079	0.321	0.3043	0.3054	0.2816
0.2978	0.3026	0.3054	0.2929	0.3066	0.3029	0.3125	0.2932	0.312	0.2923	0.2786	0.2783
0.3053	0.312	0.3107	0.3003	0.3168	0.3018	0.3068	0.2917	0.309	0.292	0.2819	0.2826
0.312	0.3162	0.3109	0.3032	0.32	0.308	0.3148	0.2927	0.3132	0.2997	0.2856	0.2797
0.3055	0.3288	0.316	0.3161	0.3195	0.3234	0.3112	0.3135	0.3127	0.3093	0.2929	0.2966

Blank2_1	Blank2_1	FluoOptima	08/23/2013 16:19:55
0.3175	0.3493	0.3333	0.335	0.332	0.3378	0.3284	0.3263	0.3276	0.3227	0.3114	0.3085
0.327	0.3624	0.3496	0.3498	0.3625	0.3486	0.3555	0.3435	0.3612	0.3456	0.3457	0.3005
0.3151	0.3339	0.3297	0.3163	0.3333	0.3185	0.3246	0.3072	0.3302	0.3129	0.3099	0.2887
0.3064	0.3245	0.325	0.3078	0.3305	0.309	0.3265	0.3126	0.3273	0.3076	0.3284	0.2872
0.3043	0.3103	0.3103	0.3035	0.3082	0.3086	0.3225	0.2989	0.3191	0.2963	0.2871	0.2833
0.3102	0.3165	0.3159	0.3039	0.3217	0.3086	0.3147	0.2968	0.3179	0.2947	0.2916	0.283
0.3145	0.3224	0.3137	0.3092	0.3247	0.3136	0.32	0.2996	0.311	0.3031	0.2901	0.285
0.3122	0.3354	0.3281	0.3229	0.3284	0.3275	0.3203	0.3222	0.3242	0.3131	0.3076	0.3037

Blank3_1	Blank3_1	FluoOptima	08/23/2013 16:23:03
0.292	0.3196	0.3074	0.3036	0.2965	0.2977	0.2972	0.2953	0.3021	0.3008	0.2974	0.2985
0.3187	0.3513	0.3402	0.3402	0.3528	0.3384	0.3462	0.3359	0.3485	0.336	0.3314	0.292
0.3062	0.3224	0.3199	0.3086	0.3235	0.3157	0.3147	0.3007	0.3215	0.3117	0.296	0.2816
0.2997	0.3137	0.3125	0.2936	0.3203	0.3033	0.3162	0.3021	0.3156	0.2911	0.2964	0.2835
0.2949	0.2973	0.3004	0.2911	0.3016	0.298	0.3064	0.2919	0.3058	0.2834	0.2846	0.2766
0.303	0.3089	0.3073	0.2956	0.3125	0.3004	0.3042	0.2871	0.3061	0.2783	0.2789	0.2769
0.3074	0.3115	0.3047	0.299	0.3139	0.3022	0.311	0.2916	0.3039	0.2937	0.2821	0.2773
0.3068	0.3313	0.312	0.3137	0.3178	0.3167	0.3068	0.312	0.3086	0.3055	0.2911	0.2956

Blank4_1	Blank4_1	FluoOptima	08/23/2013 16:26:10
0.3078	0.3166	0.3042	0.3075	0.3012	0.3122	0.3088	0.3048	0.3106	0.3086	0.2993	0.31
0.3276	0.3616	0.3511	0.3515	0.3637	0.3541	0.3488	0.3388	0.3581	0.3371	0.3391	0.2992
0.3122	0.3299	0.33	0.3144	0.3346	0.3147	0.3221	0.3036	0.3259	0.3031	0.3057	0.2892
0.3071	0.335	0.3241	0.3062	0.3265	0.3066	0.3212	0.3077	0.3226	0.3004	0.3102	0.2885
0.3049	0.3061	0.3123	0.3018	0.3131	0.3074	0.3213	0.2951	0.311	0.2971	0.2879	0.2873
0.3122	0.3169	0.3182	0.3077	0.3221	0.3052	0.3108	0.2936	0.3058	0.2915	0.2771	0.2856
0.3175	0.3174	0.3219	0.3138	0.3248	0.312	0.3078	0.2993	0.3381	0.304	0.2806	0.2867
0.3149	0.3329	0.3231	0.3246	0.3257	0.3265	0.3182	0.3201	0.3215	0.3164	0.2995	0.3033

