date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.10.2012	09:05:23	-0.64	17.72	4.24	1.78	2.80	4.38	13.48	20.88	2.84	0.00	0.00	0.00	2.84	60.32	19.43	17.93	809.6398853235
14.10.2012	09:05:27	-0.65	17.74	4.24	1.85	2.83	4.41	13.40	20.74	2.81	0.00	0.00	0.00	2.81	60.21	19.48	17.86	799.6719320314
14.10.2012	09:05:30	-0.64	17.81	4.33	1.85	2.86	4.31	13.42	20.80	2.82	0.00	0.00	0.00	2.82	60.37	19.58	18.10	806.4210972213
14.10.2012	09:05:33	-0.66	17.93	4.18	1.79	2.81	4.30	13.40	20.95	2.82	0.00	0.00	0.00	2.82	60.29	19.44	18.05	843.0282155695
14.10.2012	09:05:35	-0.64	17.90	4.19	1.79	2.81	4.42	13.36	20.78	2.81	0.00	0.00	0.00	2.81	60.34	19.49	18.15	815.4270671372
14.10.2012	09:05:38	-0.66	17.76	4.18	1.81	2.80	4.36	13.42	20.99	2.83	0.00	0.00	0.00	2.83	60.38	19.53	18.21	838.5686910579
14.10.2012	09:05:41	-0.65	17.81	4.30	1.78	2.76	4.39	13.39	20.68	2.80	0.00	0.00	0.00	2.80	60.45	19.52	18.30	799.6985497102
14.10.2012	09:05:44	-0.63	17.83	4.25	1.78	2.80	4.26	13.27	20.67	2.77	0.00	0.00	0.00	2.77	60.47	19.50	18.18	832.1847307965
14.10.2012	09:05:46	-0.65	17.80	4.15	1.73	2.74	4.31	13.25	20.52	2.74	0.00	0.00	0.00	2.74	60.47	19.48	18.38	822.3385957065
14.10.2012	09:05:49	-0.65	17.98	4.22	1.89	2.78	4.13	13.39	20.70	2.79	0.00	0.00	0.00	2.79	60.57	19.56	18.49	829.4475562513
