date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.10.2012	09:10:06	-0.66	18.03	11.46	4.36	10.90	15.21	41.49	35.53	11.37	0.11	0.00	0.00	11.48	79.32	19.84	19.07	59.7282933165
14.10.2012	09:10:10	-0.63	18.00	11.25	4.27	10.92	15.06	40.54	35.47	11.12	0.15	0.00	0.00	11.27	78.41	19.84	19.09	66.9137922599
14.10.2012	09:10:13	-0.63	17.99	11.01	4.26	10.83	15.05	41.13	35.07	11.23	0.10	0.00	0.00	11.33	77.45	19.86	19.13	57.5282000515
14.10.2012	09:10:15	-0.65	18.13	11.16	4.37	11.00	14.97	40.92	35.29	11.20	0.12	0.00	0.00	11.32	76.67	19.87	19.13	61.6132277407
14.10.2012	09:10:18	-0.64	18.01	11.30	4.40	11.13	15.04	40.92	35.53	11.22	0.15	0.00	0.00	11.37	75.86	19.90	19.15	64.2302574964
14.10.2012	09:10:21	-0.64	18.04	11.32	4.24	11.13	15.13	40.67	35.71	11.17	0.17	0.00	0.00	11.34	75.05	19.92	19.19	68.3729640428
14.10.2012	09:10:24	-0.65	18.10	11.38	4.22	10.99	15.07	41.08	35.67	11.28	0.12	0.00	0.00	11.40	74.49	19.92	19.24	64.6843147022
14.10.2012	09:10:26	-0.63	17.98	11.16	4.20	11.21	15.02	40.95	35.39	11.21	0.14	0.00	0.00	11.35	73.87	19.80	19.25	62.2058932413
14.10.2012	09:10:29	-0.65	18.12	11.23	4.24	11.23	14.98	40.85	35.48	11.19	0.15	0.00	0.00	11.34	73.23	19.71	19.24	64.1518098138
14.10.2012	09:10:32	-0.64	18.14	11.30	4.23	11.09	14.92	40.69	35.52	11.16	0.14	0.00	0.00	11.30	72.53	19.83	19.28	66.2029122809
