date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.10.2012	09:22:09	-0.63	18.25	6.70	2.58	5.99	7.91	18.10	15.14	3.02	0.11	0.27	0.00	3.40	86.87	20.15	19.17	0.6370018415
14.10.2012	09:22:13	-0.63	18.31	6.66	2.57	5.51	7.83	17.78	14.82	2.90	0.02	0.24	0.12	3.28	86.83	20.36	19.08	0.0487689401
14.10.2012	09:22:15	-0.64	18.39	6.84	2.55	5.41	7.92	17.55	14.81	2.71	0.01	0.27	0.19	3.18	86.60	20.32	19.18	0.4390483741
14.10.2012	09:22:18	-0.64	18.28	6.75	2.68	5.46	8.14	17.56	14.93	2.90	0.00	0.15	0.29	3.34	86.56	20.27	19.17	0.7239029556
14.10.2012	09:22:21	-0.64	18.32	6.70	2.72	5.38	8.17	17.59	15.15	2.98	0.00	0.13	0.28	3.38	86.24	20.15	19.31	2.1212265237
14.10.2012	09:22:24	-0.63	18.38	6.65	2.80	5.69	8.07	17.36	15.19	2.89	0.10	0.21	0.12	3.31	86.22	20.22	19.13	2.2765662012
14.10.2012	09:22:26	-0.65	18.28	6.71	2.84	5.59	7.88	17.80	15.04	2.97	0.00	0.18	0.22	3.37	86.14	20.20	19.35	0.6063796944
14.10.2012	09:22:29	-0.65	18.42	6.75	2.79	5.63	8.10	17.45	15.03	2.87	0.04	0.17	0.25	3.32	86.01	20.27	19.35	0.9323424526
14.10.2012	09:22:32	-0.64	18.34	6.75	2.59	5.71	7.98	17.63	15.06	2.78	0.12	0.33	0.00	3.23	85.75	20.35	19.41	0.4408018875
14.10.2012	09:22:35	-0.65	18.32	6.73	2.66	5.68	7.98	17.35	15.14	2.72	0.14	0.32	0.00	3.18	85.55	20.23	19.51	1.7895500789
