date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.10.2012	09:20:36	-0.64	18.34	13.17	4.96	11.73	16.74	36.41	29.39	7.43	0.78	0.89	0.00	9.10	84.90	20.07	19.12	46.9823103894
14.10.2012	09:20:40	-0.64	18.25	13.03	4.96	11.85	16.93	36.68	29.66	7.73	0.79	0.79	0.00	9.31	85.01	20.08	19.08	45.3539644409
14.10.2012	09:20:43	-0.64	18.25	13.10	5.13	11.68	16.86	36.34	29.56	7.50	0.79	0.86	0.00	9.15	84.81	19.86	19.34	49.8221901764
14.10.2012	09:20:46	-0.64	18.18	13.09	5.00	11.78	16.72	36.41	29.76	7.59	0.77	0.83	0.00	9.20	84.87	20.14	19.25	50.9903666944
14.10.2012	09:20:48	-0.64	18.20	13.02	5.04	11.96	16.95	36.48	29.70	7.69	0.81	0.79	0.00	9.30	84.84	20.01	19.28	47.3239758811
14.10.2012	09:20:51	-0.65	18.29	13.11	5.11	11.93	16.78	36.37	29.77	7.58	0.80	0.83	0.00	9.22	84.88	20.05	19.40	51.1418920469
14.10.2012	09:20:54	-0.62	18.25	13.04	5.13	11.90	16.86	36.43	30.01	7.72	0.80	0.79	0.00	9.31	84.87	20.24	19.26	53.0422643852
14.10.2012	09:20:57	-0.64	18.27	13.19	5.17	12.07	16.83	36.49	29.78	7.56	0.82	0.85	0.00	9.23	84.76	20.11	19.43	50.4237502512
14.10.2012	09:20:59	-0.64	18.34	13.01	5.18	12.05	16.66	36.57	29.80	7.73	0.79	0.79	0.00	9.31	84.92	20.15	19.44	48.1603605753
14.10.2012	09:21:02	-0.65	18.32	13.29	5.14	12.06	16.88	36.64	29.51	7.45	0.82	0.91	0.00	9.18	84.68	20.09	19.49	46.2412743677
