date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
14.10.2012	09:26:41	-0.64	18.03	19.81	5.79	10.61	16.78	40.25	27.87	2.53	0.45	3.21	0.66	6.85	98.79	20.56	18.73	62.4856497161
14.10.2012	09:26:45	-0.64	18.06	20.06	5.77	11.04	16.60	41.06	28.78	2.39	0.71	3.66	0.00	6.76	98.59	20.32	18.76	68.0340762319
14.10.2012	09:26:48	-0.66	18.07	20.87	5.87	10.63	15.72	38.89	28.77	0.88	0.73	4.11	0.00	5.72	98.45	20.25	18.80	118.1322362263
14.10.2012	09:26:51	-0.64	18.11	21.24	5.80	10.12	15.32	37.90	28.47	0.09	0.71	4.34	0.00	5.15	98.43	20.28	18.74	122.5641593342
14.10.2012	09:26:53	-0.65	18.14	20.50	5.49	9.54	15.28	37.57	27.66	0.41	0.64	4.13	0.00	5.18	98.47	20.27	18.79	106.5297520993
14.10.2012	09:26:56	-0.64	18.14	20.22	5.64	9.59	15.72	36.59	27.88	0.45	0.74	4.01	0.00	5.20	98.56	20.36	18.87	142.2998675928
14.10.2012	09:26:59	-0.64	18.11	20.17	5.73	11.25	15.80	37.51	28.03	0.98	0.86	3.86	0.00	5.70	98.73	20.34	18.88	112.3146112885
14.10.2012	09:27:02	-0.64	18.08	20.16	5.45	11.64	15.53	39.34	28.86	1.80	0.74	3.74	0.00	6.28	98.64	20.58	18.91	105.7529156875
14.10.2012	09:27:05	-0.65	18.15	19.95	5.47	10.97	15.15	39.10	28.68	1.77	0.64	3.73	0.00	6.14	98.36	20.28	19.03	108.1054279745
14.10.2012	09:27:07	-0.64	18.03	21.99	5.90	10.14	15.92	42.83	27.88	1.24	0.24	4.10	0.65	6.24	98.46	20.24	19.02	35.9514576646
