name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Mortierella indohii,7.74818401937046,0,0,0,0,0,0,0,0,0,0,0.0229410415232852,0,0,0,0,0,0
Astrosphaeriella aggregata::Astrosphaeriella sp,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordyceps cicadae,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Zygorhizidium planktonicum,0,0,0,0.0160038409218212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powellomyces sp,0,0,0,0.0240057613827319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncigena adarca,0.0142429853297251,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0.0124875124875125,0,0,0
Penicillium chrysogenum,0,0,0.0124812780828757,0,0,0.0657318141980719,0,0,0.043271311120727,0.308911423007186,0,0.0152940276821901,0,0,0,0,0,0
Phlyctochytrium sp,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malassezia globosa::Malassezia sp,0,0,0.0748876684972541,0.720172841481956,0,0.7011393514461,0,0,0,0,0,0,0,0,0,0,0,0
Lachnum virgineum,0,0,0.0124812780828757,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Malassezia sympodialis,0,0,0,0.0560134432263743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaria tenuipes::Gibellula formosana::Paecilomyces cicadae::Isaria fumosorosea,0,0,0.0124812780828757,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Koerberia biformis,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0.0124875124875125,0,0,0
Fusarium culmorum,0.0142429853297251,0,0,0,0,0,0,0,0.0216356555603635,0,0,0.00764701384109505,0,0,0,0,0,0
Derxomyces pseudohuiaensis,0,0,0,0,0,0,0,0,0,0,0,0.00764701384109505,0,0,0,0,0,0
Geosmithia putterillii::Myrothecium verrucaria,0,0,0,0,0,0,0,0,0,0,0,0.00764701384109505,0,0,0,0,0,0
Hypocrea lutea,0.0142429853297251,0,0.0499251123315028,0,0.0351926799225761,0,0.00679393980569332,0.0322355343039811,0.0649069666810904,0,0,0.0152940276821901,0,0,0.0374625374625375,0,0,0
Gomphidius roseus,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exidia uvapsassa,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oligoporus balsameus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0,0
Fusarium redolens,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Escovopsis cf weberi,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microcyclospora malicola::Microcyclospora pomicola::Microcyclospora tardicrescens::Oedohysterium insidens,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariannaea elegans,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Schizothyrium pomi,0,0,0,0.0160038409218212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massaria anomia::Amniculicola parva,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Glomerella cingulata::Colletotrichum musae::Colletotrichum fragariae,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0.0124875124875125,0,0,0
Cryptococcus aureus::Trichosporon sp::Trichosporon porosum::Papiliotrema bandonii,0,0,0,0,0,0,0,0,0,0,0,0.00764701384109505,0,0,0,0,0,0
Trichosporon porosum::Trichosporon sp::Cryptococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0.00764701384109505,0,0,0,0,0,0
Penicillium sp,0.0142429853297251,0,0,0,0,0.0219106047326906,0,0,0.108178277801817,0.523806325968706,0,0.0152940276821901,0,0,0,0,0,0
Trichosporon cutaneum,0,0,0,0,0,0,0,0,0,0,0,0.0152940276821901,0,0,0,0,0.00413992962119644,0
Chytriomyces sp,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ustilaginoidea virens::Purpureocillium lilacinum::Ephelis japonica,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0.00764701384109505,0,0,0,0,0,0
Cryptococcus aureus::Trichosporon cutaneum,0,0,0,0,0,0,0,0,0,0,0,0.0152940276821901,0,0,0,0,0,0
Hysterobrevium smilacis,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypocrea lixii,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0.0124875124875125,0,0,0
Chamonixia caespitosa,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powellomyces variabilis::Powellomyces hirtus::Powellomyces sp::Entophlyctis confervae-glomeratae,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychytrium aggregatum,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizellomyces kniepii,0,0,0,0.0160038409218212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porodaedalea pini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0,0
Lindtneria trachyspora::Pulcherricium caeruleum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0.0206996481059822,0
Cryptococcus aureus::Bullera nakhonratchasimensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0,0
Chalara alabamensis::Pseudogymnoascus sp::Geomyces destructans,0,0,0,0.0400096023045531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spadicoides verrucosa::Gaeumannomyces medullaris,0,0,0,0,0,0,0,0.00537258905066351,0,0,0,0,0,0,0,0,0,0
Dioszegia zsoltii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0,0
Oedohysterium insidens::Friedmanniomyces simplex,0,0,0,0.00800192046091062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullera unica::Trichosporon sp::Trichosporon porosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630715862503942,0,0
Basidiobolus ranarum,0,0,0,0,0,0,3.64834567565731,0,0,0.00671546571754751,0,0,0,0,0,0,0.0124197888635893,99.4769874476987
Penicillium commune,0,0,0,0,0.00879816998064403,0.175284837861525,0,0,0.194720900043271,0.517090860251158,0,0,0,0,0,0,0,0
Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0.0216356555603635,0.0873010543281177,0,0,0,0,0,0,0,0
Penicillium janthinellum::Aspergillus sp,0,0,0,0,0,0.0219106047326906,0,0,0,0,0,0,0,0,0,0,0,0
Mucor sp,0,0,0,0,0,0,0.176642434948026,0,0,0,0,0,0,0.899598393574297,0,0,0,0
Aspergillus sp,0,0,0,0,0,0,0,0,0.0216356555603635,0.322342354442281,0,0,0,0,0,0,0,0
Penicillium janthinellum,0,0,0,0,0,0,0,0,0,0.0805855886105702,0,0,0,0,0,0,0,0
Aspergillus niger,0,0,0.0124812780828757,0,0,0.131463628396144,0,0,0.0865426222414539,0.805855886105701,0,0,0,0,0,0,0,0
Penicilliopsis clavariiformis,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Cerrena sp,0,0,0,0,0,3.87817703768624,0,0,0,0,0,0,0,0,0,0,0,0
Monascus purpureus,0,0,0,0,0,0,0,0,0,0.0201463971526425,0,0,0,0,0,0,0,0
Penicillium commune::Penicillium janthinellum::Penicillium sp,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum::Penicillium camemberti,0,0,0,0,0.00879816998064403,0.0438212094653812,0,0,0.194720900043271,0.637969243167014,0,0,0,0.0160642570281124,0,0,0,0
Merimbla ingelheimensis::Hamigera avellanea,0,0,0,0,0,0,0,0,0.0216356555603635,0.0940165200456652,0,0,0,0,0,0,0,0
Penicillium janthinellum::Penicillium sp::Aspergillus flavus,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Penicillium namyslowskii,0,0,0,0,0,0,0,0,0.0216356555603635,0.013430931435095,0,0,0,0,0,0,0,0
Isaria fumosorosea::Verticillium insectorum,0,0,0,0,0,0,0,0,0,0.141024780068498,0,0,0,0,0.0624375624375624,0,0,0
Basidiobolus haptosporus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125523012552301
Monascus fuliginosus::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum::Aspergillus candidus,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Neosartorya fischeri::Eupenicillium sp::Penicillium sp,0,0,0,0,0,0.0219106047326906,0,0,0.0216356555603635,0.127593848633403,0,0,0,0,0,0,0,0
Sagenomella humicola::Talaromyces byssochlamydoides,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Penicillium griseofulvum::Penicillium sp::Phialosimplex sp,0,0,0,0,0.0175963399612881,0,0,0,0,0.0604391914579276,0,0,0,0,0,0,0,0
Penicillium chrysogenum::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0.0216356555603635,0.0738701228930226,0,0,0,0,0,0,0,0
Penicillium commune::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0,0.0671546571754751,0,0,0,0,0,0,0,0
Monascus fuliginosus::Monascus ruber::Monascus pilosus,0,0,0,0,0,0.109553023663453,0,0,0.0865426222414539,0.100731985763213,0,0,0,0,0,0,0,0
Aspergillus awamori::Aspergillus sp::Aspergillus niger::Aspergillus brasiliensis,0,0,0,0,0,0,0,0,0,0.0201463971526425,0,0,0,0,0,0,0,0
Cladosporium cladosporioides::Chalara longipes,0,0,0,0,0,0.131463628396144,0,0,0,0,0,0,0,0,0,0,0,0
Edyuillia athecia,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Aspergillus fumigatus,0,0,0,0,0,0.0219106047326906,0,0,0,0.0738701228930226,0,0,0,0,0,0,0,0
Chromocleista malachitea::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum::Aspergillus candidus,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Penicillium decumbens::Penicillium expansum::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0.0649069666810904,0.0604391914579276,0,0,0,0,0,0,0,0
Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum::Penicillium roqueforti::Penicillium camemberti,0,0,0,0,0,0.0219106047326906,0,0,0,0,0,0,0,0,0,0,0,0
Isaria fumosorosea::Isaria javanica::Verticillium insectorum::Verticillium leptobactrum,0.0142429853297251,0,0,0,0,0,0,0,0,0.0402927943052851,0,0,0,0,0.024975024975025,0,0,0
Trichosporon porosum::Trichosporon sp::Papiliotrema bandonii,0,0,0,0,0,0,0.00679393980569332,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Monascus fuliginosus,0,0,0,0,0,0,0,0,0.043271311120727,0.013430931435095,0,0,0,0,0,0,0,0
Aspergillus restrictus,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Penicillium olsonii,0,0,0,0,0,0,0,0,0.0216356555603635,0.0671546571754751,0,0,0,0,0,0,0,0
Phialosimplex chlamydosporus::Eupenicillium sp::Penicillium sp,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum::Aspergillus candidus,0,0,0,0,0,0,0,0,0,0.0335773285877376,0,0,0,0,0,0,0,0
Gloeophyllum sepiarium::Lentinus sp::Gloeophyllum striatum::Gloeophyllum subferrugineum::Gloeophyllum trabeum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Penicillium janthinellum::Aspergillus sp::Penicillium sp::Eupenicillium javanicum::Aspergillus candidus,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Aspergillus flavus,0,0,0.0124812780828757,0,0,0,0,0,0.043271311120727,0.0335773285877376,0,0,0,0,0,0,0,0
