name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Ascomycota,60.5754166073209,99.8480243161094,76.1233150274588,27.8146755221253,97.2549709660391,79.88606485539,9.30090359399416,100,99.9567286888793,93.8956416627493,0,33.7386250669114,0.126696832579186,99.0200803212851,99.6628371628372,0.0126143172500788,0.037259366590768,0.0209205020920502
Basidiomycota,6.08175473579262,0.151975683890578,17.1867199201198,68.4964391453949,1.57487242653528,20.11393514461,83.5314899109994,0,0.043271311120727,6.09764287153314,4.9939658640308,66.2384338915653,98.552036199095,0.0803212851405622,0.337162837162837,99.9873856827499,99.9503208445456,0.376569037656904
Chytridiomycota,0,0,0,1.14427462591022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi (phylum),33.3428286568865,0,6.68996505242137,2.52060494518684,1.17015660742566,0,3.51926081934914,0,0,0,95.0060341359692,0.0229410415232852,1.32126696832579,0.899598393574297,0,0,0,0
Microsporidia,0,0,0,0.0240057613827319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entomophthoromycota,0,0,0,0,0,0,3.64834567565731,0,0,0.00671546571754751,0,0,0,0,0,0,0.0124197888635893,99.6025104602511
