name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Erythrobasidiaceae,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0,0.125523012552301
Umbelopsidaceae,21.3787209799174,0,0.711432850723914,0,1.17015660742566,0,3.34261838440111,0,0,0,95.0060341359692,0,1.32126696832579,0,0,0,0,0
Thamnidiaceae,0,0,5.56665002496256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helotiaceae,0,0,0.349475786320519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiocordycipitaceae,0,0,0.199700449326011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hymenochaetales (family),0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dermateaceae,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0,0
Diatrypaceae,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0,0,0,0
Cystofilobasidiales (family),0,0,0,0,0,0,0,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Gondwanamycetaceae,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coriolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0.0271493212669683,0,0,0,0,0
