date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
20.11.2012	12:12:19	-0.67	17.00	5.07	2.37	4.88	7.18	12.11	16.44	2.27	0.21	0.00	0.00	2.49	85.98	18.64	17.45	249.8687666282
20.11.2012	12:12:23	-0.67	16.90	4.96	2.31	4.93	7.30	12.14	16.76	2.31	0.22	0.00	0.00	2.53	85.87	18.77	17.41	281.9267709848
20.11.2012	12:12:25	-0.66	16.96	5.11	2.18	5.02	7.54	12.42	16.52	2.35	0.24	0.00	0.00	2.59	85.34	18.71	17.53	224.5640510456
20.11.2012	12:12:28	-0.67	17.03	5.00	2.54	4.97	7.28	12.37	16.69	2.36	0.22	0.00	0.00	2.58	85.19	18.81	17.61	249.0090298653
20.11.2012	12:12:31	-0.69	16.95	5.13	2.49	5.12	7.30	12.62	16.66	2.42	0.22	0.00	0.00	2.64	84.66	18.67	17.61	218.0043314237
20.11.2012	12:12:34	-0.68	17.14	4.86	2.44	4.90	7.52	12.74	16.88	2.46	0.21	0.00	0.00	2.67	84.38	18.74	17.57	236.2674081850
20.11.2012	12:12:37	-0.66	16.99	4.95	2.40	4.95	7.39	12.68	16.76	2.44	0.21	0.00	0.00	2.65	84.15	18.67	17.77	226.7862057884
20.11.2012	12:12:39	-0.67	17.06	4.89	2.54	5.10	7.63	12.66	16.56	2.40	0.25	0.00	0.00	2.65	83.93	18.68	17.88	209.6495688861
20.11.2012	12:12:42	-0.68	16.92	5.11	2.37	5.07	7.42	12.54	16.75	2.40	0.23	0.00	0.00	2.64	83.75	18.71	17.74	234.5592568231
20.11.2012	12:12:45	-0.66	16.98	5.09	2.31	4.97	7.68	12.34	16.73	2.35	0.26	0.00	0.00	2.61	83.45	18.79	17.92	254.7041187482
