date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
20.11.2012	11:40:23	-0.66	18.34	56.78	19.13	66.25	84.48	288.37	162.43	84.01	0.00	0.00	0.00	84.01	92.79	20.05	18.54	6.3095997117
20.11.2012	11:40:27	-0.67	18.42	55.85	19.15	66.34	84.59	290.81	162.07	84.46	0.00	0.00	0.00	84.46	92.74	20.05	18.47	5.6271761475
20.11.2012	11:40:30	-0.65	18.52	55.90	19.34	66.31	84.86	291.29	163.62	84.73	0.00	0.00	0.00	84.73	92.72	20.08	18.62	6.2866432510
20.11.2012	11:40:32	-0.65	18.56	55.54	19.42	65.91	84.48	293.03	165.95	85.27	0.00	0.00	0.00	85.27	92.68	20.11	18.70	7.2539220678
20.11.2012	11:40:35	-0.67	18.53	56.04	19.77	67.37	85.63	296.20	167.23	86.21	0.00	0.00	0.00	86.21	92.89	20.09	18.64	6.9404216170
20.11.2012	11:40:38	-0.66	18.47	57.05	19.68	68.40	87.07	296.56	168.83	86.62	0.00	0.00	0.00	86.62	92.88	20.05	18.73	7.4406993689
20.11.2012	11:40:41	-0.66	18.58	57.72	19.60	67.37	88.25	306.34	167.99	88.63	0.00	0.00	0.00	88.63	92.89	20.18	18.80	4.8721404741
20.11.2012	11:40:44	-0.67	18.43	58.15	19.71	66.80	89.50	309.63	167.54	89.34	0.00	0.00	0.00	89.34	92.75	20.11	18.89	4.0946183762
20.11.2012	11:40:46	-0.65	18.63	59.27	19.84	67.73	90.06	311.95	168.16	90.01	0.00	0.00	0.00	90.01	92.39	20.22	18.95	3.7585759903
20.11.2012	11:40:49	-0.65	18.51	59.21	19.54	67.56	90.51	305.72	167.03	88.61	0.00	0.00	0.00	88.61	92.55	20.03	18.91	4.2593085416
