date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
20.11.2012	11:55:20	-0.67	17.74	67.21	23.97	82.68	104.74	348.05	194.41	101.63	0.54	0.00	0.00	102.17	92.22	19.45	17.99	6.0110158609
20.11.2012	11:55:24	-0.67	17.66	67.17	23.77	81.73	104.18	346.58	193.04	101.16	0.47	0.00	0.00	101.63	92.32	19.46	17.91	5.7582865719
20.11.2012	11:55:27	-0.67	17.55	68.35	23.49	80.60	103.36	344.68	192.65	100.72	0.39	0.00	0.00	101.12	92.38	19.58	18.10	5.9629993452
20.11.2012	11:55:30	-0.67	17.64	68.85	23.49	79.68	103.92	346.21	192.31	101.10	0.29	0.00	0.00	101.39	92.17	19.42	18.15	5.4955182113
20.11.2012	11:55:32	-0.67	17.68	68.59	23.58	80.19	104.01	346.61	192.68	101.21	0.32	0.00	0.00	101.54	92.42	19.48	18.32	5.5604099604
20.11.2012	11:55:35	-0.66	17.69	68.32	24.03	80.35	105.11	348.28	192.99	101.62	0.37	0.00	0.00	102.00	92.13	19.51	18.29	5.3387668747
20.11.2012	11:55:38	-0.66	17.77	69.90	23.99	80.27	105.60	348.59	194.05	101.84	0.43	0.00	0.00	102.27	92.15	19.42	18.33	5.6442985768
20.11.2012	11:55:41	-0.67	17.65	70.25	24.30	80.85	105.94	348.61	195.43	101.96	0.53	0.00	0.00	102.50	92.08	19.45	18.52	6.1881404732
20.11.2012	11:55:44	-0.66	17.67	69.32	23.95	80.82	105.80	350.55	195.78	102.47	0.37	0.00	0.00	102.84	92.25	19.56	18.46	5.9644802848
20.11.2012	11:55:46	-0.67	17.62	69.48	24.23	80.89	105.56	351.55	197.03	102.85	0.30	0.00	0.00	103.15	92.36	19.41	18.54	6.2980871848
