date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
20.11.2012	12:30:50	-0.69	16.09	84.31	29.67	103.29	126.16	469.24	237.11	134.47	0.00	0.00	0.00	134.47	75.71	18.18	17.09	2.1079364236
20.11.2012	12:30:54	-0.68	16.28	84.08	29.75	103.58	127.19	470.20	237.56	134.79	0.00	0.00	0.00	134.79	76.16	18.15	17.17	2.0441779549
20.11.2012	12:30:57	-0.67	16.19	85.21	29.54	103.39	126.87	472.13	238.11	135.26	0.00	0.00	0.00	135.26	76.47	18.23	17.19	2.0399024279
20.11.2012	12:31:00	-0.69	16.10	85.41	29.61	103.61	127.06	472.28	238.83	135.39	0.00	0.00	0.00	135.39	76.95	18.18	17.26	2.0949831684
20.11.2012	12:31:03	-0.68	16.06	85.10	29.73	104.11	127.08	476.45	240.13	136.40	0.00	0.00	0.00	136.40	77.28	18.23	17.24	2.2260690824
20.11.2012	12:31:05	-0.67	16.13	86.12	29.77	104.13	127.71	479.10	241.37	137.15	0.00	0.00	0.00	137.15	77.46	18.30	17.41	2.2007497642
20.11.2012	12:31:08	-0.67	16.16	84.85	29.90	104.39	128.10	481.05	241.36	137.55	0.00	0.00	0.00	137.55	78.03	18.20	17.43	2.2352679857
20.11.2012	12:31:11	-0.68	16.13	85.73	29.91	104.41	127.34	482.13	242.23	137.85	0.00	0.00	0.00	137.85	78.21	18.21	17.41	2.3699017515
20.11.2012	12:31:14	-0.68	16.14	85.94	29.93	104.26	127.41	482.32	242.26	137.89	0.00	0.00	0.00	137.89	78.56	18.34	17.57	2.3514977306
20.11.2012	12:31:16	-0.67	16.25	86.63	29.90	104.35	128.08	485.93	243.51	138.84	0.00	0.00	0.00	138.84	78.73	18.26	17.60	2.3494096975
