date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.11.2012	12:12:46	-0.87	20.75	15.18	4.98	13.77	20.02	64.78	40.41	17.02	0.00	0.16	0.00	17.18	96.69	22.30	20.58	6.6575112608
01.11.2012	12:12:50	-0.87	20.84	13.87	4.70	11.91	18.00	54.54	34.18	13.45	0.00	0.40	0.00	13.86	96.65	22.42	20.70	4.2709794422
01.11.2012	12:12:52	-0.88	20.90	12.32	4.15	11.11	16.17	48.38	32.08	12.30	0.00	0.16	0.00	12.46	96.89	22.33	20.72	6.4316853745
01.11.2012	12:12:55	-0.89	20.91	12.24	4.18	10.11	14.33	44.76	30.46	10.50	0.00	0.48	0.00	10.98	97.19	22.40	20.79	10.4146910504
01.11.2012	12:12:58	-0.86	20.97	12.78	4.31	10.55	15.28	46.19	31.78	11.00	0.00	0.49	0.00	11.50	97.34	22.34	20.91	12.0322384889
01.11.2012	12:13:01	-0.88	20.89	12.58	4.37	10.49	15.64	46.60	31.84	11.34	0.00	0.39	0.00	11.73	97.40	22.30	20.93	10.7729881953
01.11.2012	12:13:03	-0.88	20.95	13.02	4.09	10.59	15.36	45.72	32.27	10.85	0.00	0.54	0.00	11.39	97.16	22.45	20.91	16.4553970035
01.11.2012	12:13:06	-0.88	20.92	13.16	4.05	10.54	15.45	46.70	32.25	10.95	0.00	0.59	0.00	11.55	96.98	22.31	21.07	13.9141236418
01.11.2012	12:13:09	-0.88	20.81	12.52	4.18	11.05	14.71	46.15	31.55	11.16	0.00	0.40	0.00	11.56	97.16	22.33	21.14	10.4870982325
01.11.2012	12:13:12	-0.87	20.85	12.47	3.89	10.47	13.99	43.91	30.89	10.24	0.00	0.54	0.00	10.78	97.01	22.45	21.11	15.2637477011
