date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.11.2012	12:37:22	-0.89	21.40	166.88	58.33	197.95	254.74	955.91	496.88	277.01	0.00	0.00	0.00	277.01	88.42	23.18	21.42	4.5192011674
01.11.2012	12:37:25	-0.88	21.36	163.67	58.51	198.01	254.85	953.73	495.24	276.28	0.00	0.00	0.00	276.28	88.44	23.19	21.42	4.5440832514
01.11.2012	12:37:28	-0.89	21.38	166.10	58.71	198.18	254.43	953.64	494.71	276.30	0.00	0.00	0.00	276.30	88.32	23.07	21.44	4.3696650112
01.11.2012	12:37:31	-0.89	21.41	166.04	57.98	197.56	253.48	953.77	493.88	276.15	0.00	0.00	0.00	276.15	88.23	23.16	21.53	4.3654843282
01.11.2012	12:37:34	-0.87	21.38	165.19	57.77	195.80	252.65	949.93	492.09	275.00	0.00	0.00	0.00	275.00	88.15	23.20	21.60	4.4313125930
01.11.2012	12:37:37	-0.87	21.37	165.51	57.99	195.49	252.02	948.36	490.61	274.50	0.00	0.00	0.00	274.50	88.11	23.04	21.70	4.3358470637
01.11.2012	12:37:39	-0.88	21.26	163.70	58.10	195.43	252.67	948.72	489.99	274.48	0.00	0.00	0.00	274.48	88.27	23.23	21.61	4.3141222571
01.11.2012	12:37:42	-0.88	21.30	164.34	58.52	196.73	252.73	948.10	492.16	274.65	0.00	0.00	0.00	274.65	88.13	23.17	21.75	4.4760763282
01.11.2012	12:37:45	-0.88	21.43	162.98	58.35	197.59	253.77	950.79	491.89	275.23	0.00	0.00	0.00	275.23	88.40	23.07	21.81	4.3521178810
01.11.2012	12:37:48	-0.87	21.49	163.90	58.38	196.46	252.73	949.66	490.86	274.82	0.00	0.00	0.00	274.82	88.15	23.15	21.85	4.3265467103
