date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.11.2012	12:34:49	-0.89	21.24	155.51	53.78	180.19	233.44	867.62	451.84	251.60	0.00	0.00	0.00	251.60	88.20	23.15	21.26	4.2064851063
01.11.2012	12:34:53	-0.89	21.30	155.90	53.73	180.79	232.72	869.16	453.18	252.05	0.00	0.00	0.00	252.05	88.25	23.08	21.25	4.3343174765
01.11.2012	12:34:56	-0.88	21.48	155.56	54.08	181.21	232.88	869.49	452.01	252.03	0.00	0.00	0.00	252.03	88.22	23.03	21.16	4.1551458777
01.11.2012	12:34:59	-0.87	21.28	154.57	54.15	180.82	232.54	869.45	452.27	251.97	0.00	0.00	0.00	251.97	88.16	23.05	21.38	4.2790275049
01.11.2012	12:35:02	-0.87	21.36	154.13	54.18	180.43	233.63	870.69	452.50	252.28	0.00	0.00	0.00	252.28	88.18	23.06	21.29	4.2416676244
01.11.2012	12:35:04	-0.90	21.32	155.88	54.16	181.56	233.53	873.77	454.56	253.24	0.00	0.00	0.00	253.24	88.31	23.07	21.53	4.2803695097
01.11.2012	12:35:07	-0.88	21.31	157.61	54.42	182.16	234.59	876.82	456.64	254.24	0.00	0.00	0.00	254.24	88.12	22.99	21.48	4.2783896120
01.11.2012	12:35:10	-0.88	21.39	157.52	54.42	183.06	234.84	881.23	457.54	255.30	0.00	0.00	0.00	255.30	88.29	23.21	21.61	4.2062885092
01.11.2012	12:35:13	-0.87	21.22	156.73	54.16	182.87	235.76	880.58	457.04	255.13	0.00	0.00	0.00	255.13	88.10	23.00	21.64	4.1440953980
01.11.2012	12:35:16	-0.87	21.36	154.93	54.72	183.31	234.71	880.70	457.80	255.12	0.00	0.00	0.00	255.12	88.15	23.13	21.64	4.3743054743
