date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.10.2012	13:38:24	-0.58	17.68	22.85	8.08	25.47	32.79	143.32	80.83	39.34	0.00	0.00	0.00	39.34	66.82	19.56	18.64	18.7183907800
09.10.2012	13:38:28	-0.60	17.71	22.73	8.04	25.27	32.58	144.18	80.71	39.48	0.00	0.00	0.00	39.48	66.85	19.69	18.72	19.2656893782
09.10.2012	13:38:31	-0.59	17.60	22.91	7.84	25.32	32.57	145.13	81.12	39.73	0.00	0.00	0.00	39.73	66.76	19.70	18.64	19.6033410033
09.10.2012	13:38:34	-0.60	17.81	23.31	8.03	25.69	32.81	145.16	81.53	39.82	0.00	0.00	0.00	39.82	66.58	20.10	18.78	18.8848015273
09.10.2012	13:38:36	-0.59	17.76	23.16	8.21	25.41	33.01	145.44	81.19	39.84	0.00	0.00	0.00	39.84	66.55	19.62	18.78	18.6739672981
09.10.2012	13:38:39	-0.60	17.80	23.28	8.18	25.57	32.39	144.35	80.49	39.52	0.00	0.00	0.00	39.52	66.53	19.64	18.82	18.5046298154
09.10.2012	13:38:42	-0.60	17.75	23.42	8.07	25.26	32.59	144.57	80.35	39.56	0.00	0.00	0.00	39.56	66.22	19.75	18.79	18.3312586550
09.10.2012	13:38:45	-0.59	17.80	23.28	8.14	25.31	32.74	143.59	80.56	39.38	0.00	0.00	0.00	39.38	66.01	19.62	18.89	18.2915053927
09.10.2012	13:38:48	-0.57	17.71	23.60	8.10	25.34	32.52	144.85	80.93	39.68	0.00	0.00	0.00	39.68	66.00	19.77	18.85	18.7862553479
09.10.2012	13:38:50	-0.60	17.74	23.67	8.01	25.58	32.99	144.98	81.05	39.76	0.00	0.00	0.00	39.76	65.98	19.58	18.91	17.9729541441
