date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.10.2012	13:46:54	-0.59	17.66	198.01	76.02	194.36	272.67	826.78	423.00	223.27	0.00	1.92	14.73	239.92	57.05	19.85	18.52	2.7012056072
09.10.2012	13:46:58	-0.60	17.86	202.04	76.56	194.42	271.65	826.58	421.84	219.32	0.00	3.58	14.87	237.77	56.76	19.69	18.75	2.7174618608
09.10.2012	13:47:00	-0.60	17.72	200.70	76.53	196.41	272.67	830.57	425.23	222.46	0.26	3.02	14.20	239.94	56.71	19.65	18.54	2.7737147679
09.10.2012	13:47:03	-0.59	17.81	203.60	76.97	197.11	274.57	835.68	426.73	222.50	0.00	3.31	15.00	240.82	56.73	19.75	18.58	2.6981959798
09.10.2012	13:47:06	-0.60	17.80	202.30	76.88	197.41	274.94	837.09	428.35	224.39	0.04	2.80	14.74	241.97	56.68	19.68	18.74	2.7538060897
09.10.2012	13:47:09	-0.59	17.81	203.48	77.28	198.21	275.44	838.63	428.13	223.94	0.07	3.09	14.89	241.99	56.33	19.73	18.69	2.6545129170
09.10.2012	13:47:12	-0.59	17.75	201.45	77.57	199.17	275.57	841.66	429.97	227.00	0.07	2.27	14.54	243.87	56.30	19.80	18.85	2.6182007374
09.10.2012	13:47:14	-0.60	17.82	201.82	77.11	198.48	273.97	840.56	429.34	225.40	0.30	3.22	13.60	242.53	56.75	19.75	18.77	2.6494096195
09.10.2012	13:47:17	-0.59	17.92	201.14	76.32	196.57	271.58	837.41	429.13	223.99	0.46	3.95	12.53	240.92	56.40	19.56	18.81	2.8602608670
09.10.2012	13:47:20	-0.59	17.89	203.91	76.53	196.21	272.04	840.30	428.87	222.93	0.00	4.37	13.50	240.79	56.22	19.74	18.95	2.7373143437
