date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.10.2012	13:40:49	-0.60	17.61	10.07	5.22	10.71	14.63	20.39	36.60	6.15	1.24	0.00	0.00	7.38	72.60	19.67	18.39	813.2606511272
09.10.2012	13:40:53	-0.59	17.62	10.00	5.24	9.33	13.81	20.17	36.19	6.10	1.02	0.00	0.00	7.12	72.01	19.73	18.45	829.3195348798
09.10.2012	13:40:55	-0.59	17.81	9.50	4.66	8.49	12.25	20.01	35.98	6.09	0.75	0.00	0.00	6.84	72.02	19.80	18.40	846.8874302975
09.10.2012	13:40:58	-0.61	17.74	8.75	4.40	7.99	11.48	19.86	35.82	6.05	0.60	0.00	0.00	6.65	71.56	19.77	18.57	860.0461725634
09.10.2012	13:41:01	-0.59	17.73	8.51	4.10	7.49	11.12	19.52	35.68	5.97	0.52	0.00	0.00	6.49	71.17	19.79	18.51	893.8847898724
09.10.2012	13:41:04	-0.59	17.71	8.34	3.60	6.46	10.70	19.62	35.51	6.01	0.35	0.00	0.00	6.36	70.90	19.66	18.50	878.4809103377
09.10.2012	13:41:07	-0.61	17.72	8.30	3.30	6.08	9.77	19.69	35.52	6.06	0.19	0.00	0.00	6.26	70.53	19.69	18.63	873.7845761452
09.10.2012	13:41:09	-0.60	17.66	8.13	3.29	6.46	10.05	19.59	35.78	6.04	0.26	0.00	0.00	6.30	70.03	19.79	18.60	899.8614690918
09.10.2012	13:41:12	-0.61	17.80	8.17	3.23	6.30	9.60	19.96	35.67	6.14	0.18	0.00	0.00	6.32	69.85	19.65	18.69	853.9712501040
09.10.2012	13:41:15	-0.61	17.79	8.58	3.35	6.93	9.26	21.05	35.85	6.43	0.15	0.00	0.00	6.58	69.58	19.77	18.79	754.9672194339
