date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.10.2012	13:45:34	-0.60	17.71	298.70	119.60	272.03	395.58	1012.41	526.48	247.90	2.19	3.88	42.79	296.76	55.18	19.62	17.86	4.7873740045
09.10.2012	13:45:38	-0.60	17.71	298.05	119.31	271.54	394.75	1015.30	526.16	249.45	1.68	3.36	43.19	297.67	55.39	19.84	18.20	4.5056095186
09.10.2012	13:45:41	-0.61	17.77	302.59	119.18	271.91	395.80	1017.41	529.03	245.88	2.52	5.92	41.67	295.98	55.51	19.67	18.13	4.9597145725
09.10.2012	13:45:44	-0.60	17.74	303.79	120.58	274.11	396.05	1021.19	531.10	246.00	3.00	6.72	40.73	296.45	55.73	19.79	18.14	5.0204032243
09.10.2012	13:45:47	-0.59	17.76	299.46	120.36	273.83	395.67	1023.74	531.13	251.33	2.13	4.20	41.83	299.49	55.59	19.74	17.98	4.6166729346
09.10.2012	13:45:49	-0.60	17.84	303.21	120.44	274.26	395.61	1022.65	530.47	246.86	2.82	6.44	40.82	296.94	55.73	19.76	18.23	4.7807065525
09.10.2012	13:45:52	-0.59	17.71	301.59	120.43	274.97	395.39	1025.33	531.95	249.13	2.92	6.04	40.17	298.26	55.75	19.82	18.23	4.7095262663
09.10.2012	13:45:55	-0.59	17.83	300.50	120.20	275.86	396.49	1026.38	531.55	250.74	2.87	5.27	40.50	299.39	55.66	19.68	18.36	4.4676220146
09.10.2012	13:45:58	-0.61	17.80	300.57	119.86	275.46	397.42	1025.29	531.46	250.70	2.78	4.96	41.00	299.45	55.81	19.73	18.58	4.5129643907
09.10.2012	13:46:01	-0.61	17.78	299.12	118.98	273.34	397.11	1023.70	529.24	251.99	1.77	3.40	42.86	300.03	55.93	19.65	18.51	4.2688234531
